"Literal",Code
"brugdraayer",http://cedar.example.org/ns#hisco-97355
"brugemeester en landbouwer",http://cedar.example.org/ns#hisco-20110
"bruggedraaijer",http://cedar.example.org/ns#hisco-97355
"bruggeknecht",http://cedar.example.org/ns#hisco-97355
"bruggeman",http://cedar.example.org/ns#hisco-97355
"bruggenbaas",http://cedar.example.org/ns#hisco-97355
"bruggendraaijer",http://cedar.example.org/ns#hisco-97355
"bruggenwachter",http://cedar.example.org/ns#hisco-97355
"bruggewachter",http://cedar.example.org/ns#hisco-97355
"brugknecht",http://cedar.example.org/ns#hisco-97355
"brugmeesters",http://cedar.example.org/ns#hisco-97355
"brugophaalder (brugwachter)",http://cedar.example.org/ns#hisco-97355
"brugophaalster",http://cedar.example.org/ns#hisco-97355
"brugophaler",http://cedar.example.org/ns#hisco-97355
"brugwachter",http://cedar.example.org/ns#hisco-97355
"brugwachtersknecht",http://cedar.example.org/ns#hisco-97355
"brugwachtster",http://cedar.example.org/ns#hisco-97355
"brugwagter",http://cedar.example.org/ns#hisco-97355
"brugwerker bij de nederlandsche spoorwegen",http://cedar.example.org/ns#hisco-84390
"brugwerkers",http://cedar.example.org/ns#hisco-95000
"bruineerders",http://cedar.example.org/ns#hisco-83590
"bufferschefs en juffrouwen",http://cedar.example.org/ns#hisco-53250
"buffet- en keukenpers (excl kok)",http://cedar.example.org/ns#hisco-53190
"buffet- en keukenpers excl kok)",http://cedar.example.org/ns#hisco-53190
"buffet- en keukenpersoneel",http://cedar.example.org/ns#hisco-53190
"buffet-en keukenpersoneel",http://cedar.example.org/ns#hisco-53190
"buffetbediende",http://cedar.example.org/ns#hisco-53250
"buffetchef",http://cedar.example.org/ns#hisco-53250
"buffethouders",http://cedar.example.org/ns#hisco-51050
"buffetjuffrouw",http://cedar.example.org/ns#hisco-53250
"buffetjuffrouwens",http://cedar.example.org/ns#hisco-53250
"buffetjufvrouw",http://cedar.example.org/ns#hisco-53250
"buffetpersoneel",http://cedar.example.org/ns#hisco-53250
"buffetschefs en juffrouwen",http://cedar.example.org/ns#hisco-53250
"bufffetjuffrouw",http://cedar.example.org/ns#hisco-53250
"builer",http://cedar.example.org/ns#hisco-77190
"buiten beroep",http://cedar.example.org/ns#hisco--2
"buiten gewoon agent v politie",http://cedar.example.org/ns#hisco-58220
"buiten-vaarder",http://cedar.example.org/ns#hisco-04220
"buitengew opz waterstaat",http://cedar.example.org/ns#hisco-22690
"buitengew opzigter waterstaat",http://cedar.example.org/ns#hisco-22690
"buitengewoon agent van politie",http://cedar.example.org/ns#hisco-58220
"buitengewoon beambte ter #",http://cedar.example.org/ns#hisco-30000
"buitengewoon commies",http://cedar.example.org/ns#hisco-30000
"buitengewoon dijksopzigter",http://cedar.example.org/ns#hisco-22690
"buitengewoon gemeenteveldwachter",http://cedar.example.org/ns#hisco-58220
"buitengewoon hoogleeraar",http://cedar.example.org/ns#hisco-13100
"buitengewoon kommies",http://cedar.example.org/ns#hisco-30000
"buitengewoon opz rijkswaterst",http://cedar.example.org/ns#hisco-22675
"buitengewoon opzichter",http://cedar.example.org/ns#hisco-22000
"buitengewoon opzichter bij #",http://cedar.example.org/ns#hisco-22000
"buitengewoon opzichter bij de#",http://cedar.example.org/ns#hisco-22000
"buitengewoon opziener der #",http://cedar.example.org/ns#hisco-22000
"buitengewoon opzigter",http://cedar.example.org/ns#hisco-22000
"buitengewoon opzigter bij #",http://cedar.example.org/ns#hisco-22000
"buitengewoon opzigter bij de#",http://cedar.example.org/ns#hisco-22000
"buitengewoon policie bediende",http://cedar.example.org/ns#hisco-58220
"buitengewoon veldwachter",http://cedar.example.org/ns#hisco-58220
"buitengewopzichter waterstaat",http://cedar.example.org/ns#hisco-22690
"buitenlandsche zeevaarder",http://cedar.example.org/ns#hisco-98135
"buitenlandse zeevarende",http://cedar.example.org/ns#hisco-98135
"buitenloods",http://cedar.example.org/ns#hisco-04240
"buitenvaarder",http://cedar.example.org/ns#hisco-04220
"buizenklinkers",http://cedar.example.org/ns#hisco-87462
"buizenlegger",http://cedar.example.org/ns#hisco-95950
"bulldozer-machinist",http://cedar.example.org/ns#hisco-97430
"buralist",http://cedar.example.org/ns#hisco-39310
"buraliste",http://cedar.example.org/ns#hisco-39310
"bureau beambte",http://cedar.example.org/ns#hisco-39310
"bureau oppasser",http://cedar.example.org/ns#hisco-58940
"bureau oppasser bij de marine",http://cedar.example.org/ns#hisco-58940
"bureau-chef bij de maatschappij tot exploitatie va",http://cedar.example.org/ns#hisco-39310
"bureau-oppasser bij de marine",http://cedar.example.org/ns#hisco-58940
"bureauambtenaar der spoorwegen",http://cedar.example.org/ns#hisco-39960
"bureaubeambte",http://cedar.example.org/ns#hisco-39310
"bureauchef",http://cedar.example.org/ns#hisco-39310
"bureauchef bij de gemeente gasfabrieken",http://cedar.example.org/ns#hisco-39310
"bureauchef bij een rijksontvanger",http://cedar.example.org/ns#hisco-39310
"bureauchef staatsspoorwegen",http://cedar.example.org/ns#hisco-39960
"bureaulist",http://cedar.example.org/ns#hisco-39310
"bureaulist en winkelier",http://cedar.example.org/ns#hisco-39310
"bureauoppasser",http://cedar.example.org/ns#hisco-58940
"bureauoppasser aan s'rijkswerf",http://cedar.example.org/ns#hisco-58940
"bureauoppasser bij de marine",http://cedar.example.org/ns#hisco-58940
"bureaupersoneel",http://cedar.example.org/ns#hisco-39310
"bureausecretaris",http://cedar.example.org/ns#hisco-39310
"bureel ambtenaar bij de publieke werken",http://cedar.example.org/ns#hisco-39310
"bureel ambtenaar bij het #",http://cedar.example.org/ns#hisco-39310
"bureel ambtenaar bij's rijks#",http://cedar.example.org/ns#hisco-39310
"bureel ambtenaar waterstaat",http://cedar.example.org/ns#hisco-39310
"bureel chef bij 's rijks waterstaat",http://cedar.example.org/ns#hisco-39310
"bureel-ambtenaar",http://cedar.example.org/ns#hisco-39310
"bureel-ambtenaar rijkswaterst",http://cedar.example.org/ns#hisco-39310
"bureel-overste",http://cedar.example.org/ns#hisco-39310
"bureelambt rijkswaterstaat",http://cedar.example.org/ns#hisco-39310
"bureelambt staatsspoorwegen",http://cedar.example.org/ns#hisco-39960
"bureelambtcommandement marine",http://cedar.example.org/ns#hisco-39310
"bureelambtenaar",http://cedar.example.org/ns#hisco-39310
"bureelambtenaar rijkswaterst",http://cedar.example.org/ns#hisco-39310
"bureelbeambte",http://cedar.example.org/ns#hisco-39310
"bureelbediende",http://cedar.example.org/ns#hisco-39310
"burgelijk opzichter der genie#",http://cedar.example.org/ns#hisco-22675
"burgelijk waterbouwkopzichter",http://cedar.example.org/ns#hisco-22675
"burgelijk- ingenieur",http://cedar.example.org/ns#hisco-02210
"burgem van veere en vrouwep",http://cedar.example.org/ns#hisco-20110
"burgemeester",http://cedar.example.org/ns#hisco-20110
"burgemeester alhier",http://cedar.example.org/ns#hisco-20110
"burgemeester culembourg",http://cedar.example.org/ns#hisco-20110
"burgemeester der gemeente #",http://cedar.example.org/ns#hisco-20110
"burgemeester der gemeente leerdam",http://cedar.example.org/ns#hisco-20110
"burgemeester der gemeente spijkenisse",http://cedar.example.org/ns#hisco-20110
"burgemeester der gemeente vrijeban",http://cedar.example.org/ns#hisco-20110
"burgemeester der gemeente wadenoijen",http://cedar.example.org/ns#hisco-20110
"burgemeester der gemeenten zegwaart en benthuizen",http://cedar.example.org/ns#hisco-20110
"burgemeester der stad sluis",http://cedar.example.org/ns#hisco-20110
"burgemeester der stad z'zee",http://cedar.example.org/ns#hisco-20110
"burgemeester dezer gemeente",http://cedar.example.org/ns#hisco-20110
"burgemeester dezer stad",http://cedar.example.org/ns#hisco-20110
"burgemeester en dijkgraaf",http://cedar.example.org/ns#hisco-20110
"burgemeester en grondeigenaar",http://cedar.example.org/ns#hisco-20110
"burgemeester en landbouwer",http://cedar.example.org/ns#hisco-20110
"burgemeester en landman",http://cedar.example.org/ns#hisco-20110
"burgemeester en lid van provinciale staten",http://cedar.example.org/ns#hisco-20110
"burgemeester en notaris",http://cedar.example.org/ns#hisco-20110
"burgemeester en rijksontvanger",http://cedar.example.org/ns#hisco-20110
"burgemeester en secretaris#",http://cedar.example.org/ns#hisco-20110
"burgemeester gem middelburg",http://cedar.example.org/ns#hisco-20110
"burgemeester gem vlissingen #",http://cedar.example.org/ns#hisco-20110
"burgemeester gemeente huisseling",http://cedar.example.org/ns#hisco-20110
"burgemeester gemkattendijke",http://cedar.example.org/ns#hisco-20110
"burgemeester kortgene",http://cedar.example.org/ns#hisco-20110
"burgemeester s'heerhendriksk",http://cedar.example.org/ns#hisco-20110
"burgemeester sint-annaland",http://cedar.example.org/ns#hisco-20110
"burgemeester st maartensdijk",http://cedar.example.org/ns#hisco-20110
"burgemeester stad aardenburg",http://cedar.example.org/ns#hisco-20110
"burgemeester te goes",http://cedar.example.org/ns#hisco-20110
"burgemeester te herkingen",http://cedar.example.org/ns#hisco-20110
"burgemeester te hoedekenskerke",http://cedar.example.org/ns#hisco-20110
"burgemeester te kerkwerve",http://cedar.example.org/ns#hisco-20110
"burgemeester te kortgene",http://cedar.example.org/ns#hisco-20110
"burgemeester te schore",http://cedar.example.org/ns#hisco-20110
"burgemeester te staland",http://cedar.example.org/ns#hisco-20110
"burgemeester te ulsen",http://cedar.example.org/ns#hisco-20110
"burgemeester te wemeldinge",http://cedar.example.org/ns#hisco-20110
"burgemeester te zonnemaire",http://cedar.example.org/ns#hisco-20110
"burgemeester te zuiddorpe",http://cedar.example.org/ns#hisco-20110
"burgemeester te zuidzande",http://cedar.example.org/ns#hisco-20110
"burgemeester v cleeuwerskerke",http://cedar.example.org/ns#hisco-20110
"burgemeester v's-gravenpolder",http://cedar.example.org/ns#hisco-20110
"burgemeester van #",http://cedar.example.org/ns#hisco-20110
"burgemeester van aagtekerke",http://cedar.example.org/ns#hisco-20110
"burgemeester van ambt almelo",http://cedar.example.org/ns#hisco-20110
"burgemeester van arnemuiden",http://cedar.example.org/ns#hisco-20110
"burgemeester van beerta",http://cedar.example.org/ns#hisco-20110
"burgemeester van biervliet",http://cedar.example.org/ns#hisco-20110
"burgemeester van bodegraven en koopman",http://cedar.example.org/ns#hisco-20110
"burgemeester van boschkapelle",http://cedar.example.org/ns#hisco-20110
"burgemeester van brouwershaven",http://cedar.example.org/ns#hisco-20110
"burgemeester van bruinisse",http://cedar.example.org/ns#hisco-20110
"burgemeester van cadzand",http://cedar.example.org/ns#hisco-20110
"burgemeester van de gemeente broek ca",http://cedar.example.org/ns#hisco-20110
"burgemeester van de gemeente heemstede",http://cedar.example.org/ns#hisco-20110
"burgemeester van de gemeente oldekerk",http://cedar.example.org/ns#hisco-20110
"burgemeester van den bommel",http://cedar.example.org/ns#hisco-20110
"burgemeester van denekamp",http://cedar.example.org/ns#hisco-20110
"burgemeester van deze stad",http://cedar.example.org/ns#hisco-20110
"burgemeester van dreischor",http://cedar.example.org/ns#hisco-20110
"burgemeester van elkerzee",http://cedar.example.org/ns#hisco-20110
"burgemeester van gapinge",http://cedar.example.org/ns#hisco-20110
"burgemeester van goes",http://cedar.example.org/ns#hisco-20110
"burgemeester van gorinchem",http://cedar.example.org/ns#hisco-20110
"burgemeester van gouda",http://cedar.example.org/ns#hisco-20110
"burgemeester van graauw",http://cedar.example.org/ns#hisco-20110
"burgemeester van grijpskerke#",http://cedar.example.org/ns#hisco-20110
"burgemeester van haelen",http://cedar.example.org/ns#hisco-20110
"burgemeester van heille",http://cedar.example.org/ns#hisco-20110
"burgemeester van heille en #",http://cedar.example.org/ns#hisco-20110
"burgemeester van hoofdplaat",http://cedar.example.org/ns#hisco-20110
"burgemeester van ijzendijke",http://cedar.example.org/ns#hisco-20110
"burgemeester van kleverskerke",http://cedar.example.org/ns#hisco-20110
"burgemeester van koewacht",http://cedar.example.org/ns#hisco-20110
"burgemeester van middelburg ##",http://cedar.example.org/ns#hisco-20110
"burgemeester van neuzen",http://cedar.example.org/ns#hisco-20110
"burgemeester van nieuwerkerk",http://cedar.example.org/ns#hisco-20110
"burgemeester van noordgouwe",http://cedar.example.org/ns#hisco-20110
"burgemeester van noordwelle",http://cedar.example.org/ns#hisco-20110
"burgemeester van olst",http://cedar.example.org/ns#hisco-20110
"burgemeester van oosterland",http://cedar.example.org/ns#hisco-20110
"burgemeester van ouwerkerk",http://cedar.example.org/ns#hisco-20110
"burgemeester van ouwerkerk #",http://cedar.example.org/ns#hisco-20110
"burgemeester van ovezande en#",http://cedar.example.org/ns#hisco-20110
"burgemeester van ow-souburg",http://cedar.example.org/ns#hisco-20110
"burgemeester van rilland",http://cedar.example.org/ns#hisco-20110
"burgemeester van selzaete",http://cedar.example.org/ns#hisco-20110
"burgemeester van serooskerke",http://cedar.example.org/ns#hisco-20110
"burgemeester van sluis",http://cedar.example.org/ns#hisco-20110
"burgemeester van st anna ter#",http://cedar.example.org/ns#hisco-20110
"burgemeester van stavenisse",http://cedar.example.org/ns#hisco-20110
"burgemeester van terneuzen",http://cedar.example.org/ns#hisco-20110
"burgemeester van tholen",http://cedar.example.org/ns#hisco-20110
"burgemeester van tietjerksteradeel",http://cedar.example.org/ns#hisco-20110
"burgemeester van tull en 't waal en schalkwijk",http://cedar.example.org/ns#hisco-20110
"burgemeester van veere",http://cedar.example.org/ns#hisco-20110
"burgemeester van vreeland",http://cedar.example.org/ns#hisco-20110
"burgemeester van waarde",http://cedar.example.org/ns#hisco-20110
"burgemeester van weesp",http://cedar.example.org/ns#hisco-20110
"burgemeester van westdorpe",http://cedar.example.org/ns#hisco-20110
"burgemeester van westkapelle",http://cedar.example.org/ns#hisco-20110
"burgemeester van wijnkel",http://cedar.example.org/ns#hisco-20110
"burgemeester van yerseke",http://cedar.example.org/ns#hisco-20110
"burgemeester van zonnemaire",http://cedar.example.org/ns#hisco-20110
"burgemeester van zoutelande",http://cedar.example.org/ns#hisco-20110
"burgemeester van zuiddorpe",http://cedar.example.org/ns#hisco-20110
"burgemeester van zuidzande",http://cedar.example.org/ns#hisco-20110
"burgemeester vrouwenpolder",http://cedar.example.org/ns#hisco-20110
"burgemeester waterlandkerkje",http://cedar.example.org/ns#hisco-20110
"burgemeester wemeldinge",http://cedar.example.org/ns#hisco-20110
"burgemeester/landman nieuwvl",http://cedar.example.org/ns#hisco-20110
"burgemvan st anne ter muiden",http://cedar.example.org/ns#hisco-20110
"burgerambtenaar bij de koninklijke militaire #",http://cedar.example.org/ns#hisco-39310
"burgerdienstmaagd",http://cedar.example.org/ns#hisco-54020
"burgerdienstmeid",http://cedar.example.org/ns#hisco-54020
"burgerwacht",http://cedar.example.org/ns#hisco-58340
"burgmeester",http://cedar.example.org/ns#hisco-20110
"busbode",http://cedar.example.org/ns#hisco-37040
"buschauffeur",http://cedar.example.org/ns#hisco-98540
"buschman van het lutherse diaconie weeshuis",http://cedar.example.org/ns#hisco-37040
"buskruitwerker",http://cedar.example.org/ns#hisco-74990
"bussenmaker",http://cedar.example.org/ns#hisco-83990
"byouteriewerkers",http://cedar.example.org/ns#hisco-88030
"cabaratier",http://cedar.example.org/ns#hisco-51050
"cabaratiere",http://cedar.example.org/ns#hisco-51050
"cabaratiere (herbergierster)",http://cedar.example.org/ns#hisco-51020
"cabaretier",http://cedar.example.org/ns#hisco-51050
"cabaretiere",http://cedar.example.org/ns#hisco-51050
"cabaretière",http://cedar.example.org/ns#hisco-51050
"cabarettiere",http://cedar.example.org/ns#hisco-51050
"cabatier",http://cedar.example.org/ns#hisco-51050
"caboteur",http://cedar.example.org/ns#hisco-04215
"cacao- en chocoladefabricage",http://cedar.example.org/ns#hisco-77760
"cacao-bewerker",http://cedar.example.org/ns#hisco-77790
"cacaobewerker",http://cedar.example.org/ns#hisco-77790
"cacaobewerkr",http://cedar.example.org/ns#hisco-77790
"cacaobrander",http://cedar.example.org/ns#hisco-77760
"cacaomaler",http://cedar.example.org/ns#hisco-77790
"cachetsnijders",http://cedar.example.org/ns#hisco-81945
"cacoa- en chocoladefabricage",http://cedar.example.org/ns#hisco-77760
"caf'- restauranthouder",http://cedar.example.org/ns#hisco-51050
"caf'-houder",http://cedar.example.org/ns#hisco-51050
"caf'houder",http://cedar.example.org/ns#hisco-51050
"caf'houdster",http://cedar.example.org/ns#hisco-51050
"cafebediende",http://cedar.example.org/ns#hisco-53210
"cafehouder",http://cedar.example.org/ns#hisco-51050
"cafehoudster",http://cedar.example.org/ns#hisco-51050
"cafetariahouder",http://cedar.example.org/ns#hisco-51050
"caffetier",http://cedar.example.org/ns#hisco-51050
"caffetiere",http://cedar.example.org/ns#hisco-51050
"café houder",http://cedar.example.org/ns#hisco-51050
"café-houder",http://cedar.example.org/ns#hisco-51050
"caféhouder",http://cedar.example.org/ns#hisco-51050
"caféhoudster",http://cedar.example.org/ns#hisco-51050
"caissiére",http://cedar.example.org/ns#hisco-33160
"calceuse",http://cedar.example.org/ns#hisco-33920
"calculator",http://cedar.example.org/ns#hisco-33920
"calligraaf",http://cedar.example.org/ns#hisco-16190
"calligrafen",http://cedar.example.org/ns#hisco-16190
"calligraphen",http://cedar.example.org/ns#hisco-16190
"campingbeheerder",http://cedar.example.org/ns#hisco-51090
"candidaat der heiligen dienst",http://cedar.example.org/ns#hisco-14120
"candidaat deurwaarder",http://cedar.example.org/ns#hisco-39340
"candidaat in de godgeleerdheid",http://cedar.example.org/ns#hisco-14120
"candidaat in de theologie",http://cedar.example.org/ns#hisco-14120
"candidaat nederl letteren",http://cedar.example.org/ns#hisco-19520
"candidaat notarie",http://cedar.example.org/ns#hisco-12310
"candidaat notaris",http://cedar.example.org/ns#hisco-12310
"candidaat notaris, gemeente ontvanger roermond",http://cedar.example.org/ns#hisco-12310
"candidaat td heiligen dienst",http://cedar.example.org/ns#hisco-14120
"candidaat tot den hdienst",http://cedar.example.org/ns#hisco-14120
"candidaat tot den heiligen #",http://cedar.example.org/ns#hisco-14120
"candidaat tot den heiligen dienst",http://cedar.example.org/ns#hisco-14120
"candidaat tot heilige dienst",http://cedar.example.org/ns#hisco-14120
"candidaat veearts",http://cedar.example.org/ns#hisco-06510
"candidaat-arts",http://cedar.example.org/ns#hisco-06100
"candidaat-chemicus",http://cedar.example.org/ns#hisco-01110
"candidaat-deurwaarder",http://cedar.example.org/ns#hisco-39340
"candidaat-machinist nederlandsche spoorwegen",http://cedar.example.org/ns#hisco-98320
"candidaat-notaris",http://cedar.example.org/ns#hisco-12310
"candidaat/beroepen predikant",http://cedar.example.org/ns#hisco-14120
"candidaatsecretaris",http://cedar.example.org/ns#hisco-30000
"candidatus id godgeleerdheid",http://cedar.example.org/ns#hisco-14120
"canditaat notaris",http://cedar.example.org/ns#hisco-12310
"cannonier custbewaarder 1e com",http://cedar.example.org/ns#hisco-58340
"cannonier garde cote",http://cedar.example.org/ns#hisco-58340
"cannonnier",http://cedar.example.org/ns#hisco-58340
"cannonnier 122e comp garde",http://cedar.example.org/ns#hisco-58340
"cannonnier 125e compkustwacht",http://cedar.example.org/ns#hisco-58340
"cannonnier 1e compgardes cote",http://cedar.example.org/ns#hisco-58340
"cannonnier garde cote",http://cedar.example.org/ns#hisco-58340
"cannonnier gardecoor",http://cedar.example.org/ns#hisco-58340
"cannonnier kustbewaarder",http://cedar.example.org/ns#hisco-58340
"canonier",http://cedar.example.org/ns#hisco-58340
"canonier 7e comp canoniers",http://cedar.example.org/ns#hisco-58340
"canonier garde cote",http://cedar.example.org/ns#hisco-58340
"canonnier",http://cedar.example.org/ns#hisco-58340
"canonnier 123 comp garde cote",http://cedar.example.org/ns#hisco-58340
"canonnier 125e compagnie",http://cedar.example.org/ns#hisco-58340
"canonnier 125e compkustwachte",http://cedar.example.org/ns#hisco-58340
"canonnier dan la 7e compagnie#",http://cedar.example.org/ns#hisco-58340
"canonnier des douanes",http://cedar.example.org/ns#hisco-58340
"canonnier garde cote",http://cedar.example.org/ns#hisco-58340
"canonnier garde cotes",http://cedar.example.org/ns#hisco-58340
"canonnier garde cotes 125 cie",http://cedar.example.org/ns#hisco-58340
"canonnier garde des cotes",http://cedar.example.org/ns#hisco-58340
"canonnier garde-cote",http://cedar.example.org/ns#hisco-58340
"canonnier gardecote",http://cedar.example.org/ns#hisco-58340
"canonnier gardes cotes",http://cedar.example.org/ns#hisco-58340
"canonnier in de gardes cotes",http://cedar.example.org/ns#hisco-58340
"canonnier kustbewaarder",http://cedar.example.org/ns#hisco-58340
"canonnier veterans",http://cedar.example.org/ns#hisco-58340
"canonnnier veterans",http://cedar.example.org/ns#hisco-58340
"cantinebediende",http://cedar.example.org/ns#hisco-53290
"cantinehouder",http://cedar.example.org/ns#hisco-51090
"cantinejuffrouw",http://cedar.example.org/ns#hisco-53290
"cantinier",http://cedar.example.org/ns#hisco-51090
"cantiniere",http://cedar.example.org/ns#hisco-51090
"cantinière",http://cedar.example.org/ns#hisco-51090
"cantonsdienaar",http://cedar.example.org/ns#hisco-39340
"canvassnijmachinearbeider",http://cedar.example.org/ns#hisco-94990
"caoutchoucwerker",http://cedar.example.org/ns#hisco-90100
"caoutchouerwerker",http://cedar.example.org/ns#hisco-90100
"capitain 1e comp artillerie",http://cedar.example.org/ns#hisco-58320
"capitain de concoert",http://cedar.example.org/ns#hisco-04217
"capitaine an 1e reg de prusse",http://cedar.example.org/ns#hisco-58320
"capitaine au long coms",http://cedar.example.org/ns#hisco-04217
"capitaine au long cours",http://cedar.example.org/ns#hisco-04217
"capitaine au long court",http://cedar.example.org/ns#hisco-04217
"capitaine au longhours",http://cedar.example.org/ns#hisco-04217
"capitaine batave",http://cedar.example.org/ns#hisco-58320
"capitaine de vaisseau de la ##",http://cedar.example.org/ns#hisco-04217
"capitaine pensionne",http://cedar.example.org/ns#hisco-04217
"capitaine retiré du service",http://cedar.example.org/ns#hisco-58320
"capitein 1e bataillon",http://cedar.example.org/ns#hisco-58320
"capitein op zijne majesteits#",http://cedar.example.org/ns#hisco-58320
"caporal 5e comp de prommes #",http://cedar.example.org/ns#hisco-58330
"caporal 5e comp pioniers vol",http://cedar.example.org/ns#hisco-58330
"caporal 7e comp canoniers",http://cedar.example.org/ns#hisco-58330
"caporal en la premiere comp#",http://cedar.example.org/ns#hisco-58330
"capsulemaker",http://cedar.example.org/ns#hisco-06810
"capsulenmaker",http://cedar.example.org/ns#hisco-06810
"captein van de attelerie",http://cedar.example.org/ns#hisco-58320
"carabinier du 1e regde prusse",http://cedar.example.org/ns#hisco-58340
"carbaretiere",http://cedar.example.org/ns#hisco-51050
"carboniseerder",http://cedar.example.org/ns#hisco-75600
"cardonier",http://cedar.example.org/ns#hisco-99999
"cargadoor",http://cedar.example.org/ns#hisco-22290
"cargodoor",http://cedar.example.org/ns#hisco-22290
"carousselhouder",http://cedar.example.org/ns#hisco-51090
"carpentier",http://cedar.example.org/ns#hisco-95410
"carrosseriebouwer",http://cedar.example.org/ns#hisco-81920
"carrosseriemaker",http://cedar.example.org/ns#hisco-81920
"carrosserieschilder",http://cedar.example.org/ns#hisco-93960
"carrosseriewerker",http://cedar.example.org/ns#hisco-81920
"carrouselhouder",http://cedar.example.org/ns#hisco-59990
"cartonagewerker",http://cedar.example.org/ns#hisco-73490
"cartonbewerker",http://cedar.example.org/ns#hisco-73490
"cartonfabrieksarbeider",http://cedar.example.org/ns#hisco-73490
"cartonnage-bewerker",http://cedar.example.org/ns#hisco-73490
"cartonnagefabrikant",http://cedar.example.org/ns#hisco-21110
"cartonnagewerker",http://cedar.example.org/ns#hisco-73490
"cartonnagewerkster",http://cedar.example.org/ns#hisco-73490
"cartonwerker",http://cedar.example.org/ns#hisco-73490
"carver",http://cedar.example.org/ns#hisco-81945
"cassisre",http://cedar.example.org/ns#hisco-33160
"cassière",http://cedar.example.org/ns#hisco-33160
"cassonrijder van het reserve#",http://cedar.example.org/ns#hisco-99999
"casteleijn",http://cedar.example.org/ns#hisco-51050
"castelein",http://cedar.example.org/ns#hisco-51050
"castelijn",http://cedar.example.org/ns#hisco-51050
"castreur",http://cedar.example.org/ns#hisco-62490
"catechiseermeester",http://cedar.example.org/ns#hisco-14990
"caundidaat-notarissen",http://cedar.example.org/ns#hisco-12310
"cavalier des douanes",http://cedar.example.org/ns#hisco-58340
"cavilier",http://cedar.example.org/ns#hisco-58340
"ceelwachter",http://cedar.example.org/ns#hisco-58930
"cellist",http://cedar.example.org/ns#hisco-17140
"cellulosemachinearbeider",http://cedar.example.org/ns#hisco-94990
"celwagter",http://cedar.example.org/ns#hisco-58930
"cementbewerker",http://cedar.example.org/ns#hisco-95210
"cementfabrikant",http://cedar.example.org/ns#hisco-21110
"cementsteenwerker",http://cedar.example.org/ns#hisco-95210
"cementwerker",http://cedar.example.org/ns#hisco-95210
"centralist",http://cedar.example.org/ns#hisco-38020
"centrifugist",http://cedar.example.org/ns#hisco-75690
"cepier",http://cedar.example.org/ns#hisco-58930
"cetrifugisten",http://cedar.example.org/ns#hisco-75690
"chabloniste",http://cedar.example.org/ns#hisco-93990
"chabloniste (tegelchabloniste)",http://cedar.example.org/ns#hisco-93990
"chaffeur",http://cedar.example.org/ns#hisco-98500
"chaloeproier",http://cedar.example.org/ns#hisco-98190
"champetre",http://cedar.example.org/ns#hisco-58220
"champignonkweekers",http://cedar.example.org/ns#hisco-61290
"champêtre",http://cedar.example.org/ns#hisco-58220
"chandelier",http://cedar.example.org/ns#hisco-94960
"chandelier (kaarsenmaker)",http://cedar.example.org/ns#hisco-94960
"chandelier(kaarsenmaker)",http://cedar.example.org/ns#hisco-94960
"chandellier",http://cedar.example.org/ns#hisco-94960
"chanteuses",http://cedar.example.org/ns#hisco-17145
"chapelier",http://cedar.example.org/ns#hisco-79310
"chapentier",http://cedar.example.org/ns#hisco-95410
"chapentier (timmerman)",http://cedar.example.org/ns#hisco-95410
"chardinier",http://cedar.example.org/ns#hisco-41025
"chardonnier",http://cedar.example.org/ns#hisco-41025
"charetier",http://cedar.example.org/ns#hisco-39530
"chargé d'affaire van zijne #",http://cedar.example.org/ns#hisco-12410
"charon",http://cedar.example.org/ns#hisco-81925
"charonne",http://cedar.example.org/ns#hisco-81925
"charpenter",http://cedar.example.org/ns#hisco-95410
"charpentier",http://cedar.example.org/ns#hisco-95410
"charpentier (timmerman)",http://cedar.example.org/ns#hisco-95410
"charpentier(timmerman)",http://cedar.example.org/ns#hisco-95410
"charretier",http://cedar.example.org/ns#hisco-98620
"charrettier",http://cedar.example.org/ns#hisco-98620
"charron",http://cedar.example.org/ns#hisco-81925
"charron (wagenmaker)",http://cedar.example.org/ns#hisco-81925
"charron(wagenmaker)",http://cedar.example.org/ns#hisco-81925
"chartermeester rijksarchief",http://cedar.example.org/ns#hisco-19130
"chartier",http://cedar.example.org/ns#hisco-98620
"chasseur à cheval en retraite",http://cedar.example.org/ns#hisco-58340
"chaudronnier (koperslager)",http://cedar.example.org/ns#hisco-87330
"chauff, voerlieden",http://cedar.example.org/ns#hisco-98500
"chauffers",http://cedar.example.org/ns#hisco-98500
"chauffeur",http://cedar.example.org/ns#hisco-98500
"chauffeur besteller",http://cedar.example.org/ns#hisco-98550
"chauffeur bij de gemeentereiniging",http://cedar.example.org/ns#hisco-98590
"chauffeur gemeentereiniging",http://cedar.example.org/ns#hisco-98590
"chauffeur gemeentewerken",http://cedar.example.org/ns#hisco-98590
"chauffeur monteur",http://cedar.example.org/ns#hisco-98500
"chauffeur-bankwerker",http://cedar.example.org/ns#hisco-98500
"chauffeur-besteller",http://cedar.example.org/ns#hisco-98550
"chauffeur-bezorger",http://cedar.example.org/ns#hisco-98550
"chauffeur-conducteur",http://cedar.example.org/ns#hisco-98500
"chauffeur-monteur",http://cedar.example.org/ns#hisco-98500
"chauffeuse",http://cedar.example.org/ns#hisco-98500
"chef # expeditie onderlinge-apothekersvereeniging",http://cedar.example.org/ns#hisco-22290
"chef aan een stoomtram",http://cedar.example.org/ns#hisco-22290
