"Literal",Code
"remonstrantse broederschap",http://cedar.example.org/ns#belief-166
"rooms-kath",http://cedar.example.org/ns#belief-167
"rooms-katholiek",http://cedar.example.org/ns#belief-167
"roomsch catholijken",http://cedar.example.org/ns#belief-167
"roomsch katholiek",http://cedar.example.org/ns#belief-167
"roomsch-catholieken",http://cedar.example.org/ns#belief-167
"roomsch-catholijken",http://cedar.example.org/ns#belief-167
"roomsch-katholiek",http://cedar.example.org/ns#belief-167
"roomsch-katholijken",http://cedar.example.org/ns#belief-167
"rosecrusian genootschap",http://cedar.example.org/ns#belief-168
"rozekruisen genootschap",http://cedar.example.org/ns#belief-168
"russisch orthodox",http://cedar.example.org/ns#belief-169
"russisch orthodoxen",http://cedar.example.org/ns#belief-169
"ré evangelisatie gemeente",http://cedar.example.org/ns#belief-162
"sabbathisten",http://cedar.example.org/ns#belief-170
"sabbatisten",http://cedar.example.org/ns#belief-170
"sabbattisten",http://cedar.example.org/ns#belief-170
"schotsche gemeente",http://cedar.example.org/ns#belief-124
"schotsche kerk",http://cedar.example.org/ns#belief-124
"schotse gemeente",http://cedar.example.org/ns#belief-124
"society of friends",http://cedar.example.org/ns#belief-87
"soefi beweging",http://cedar.example.org/ns#belief-171
"soefi-beweging",http://cedar.example.org/ns#belief-171
"spiritisten",http://cedar.example.org/ns#belief-172
"spiritualisten",http://cedar.example.org/ns#belief-173
"stadszending",http://cedar.example.org/ns#belief-174
"swedenborg genootschap",http://cedar.example.org/ns#belief-5
"swedenborgsch genootschap",http://cedar.example.org/ns#belief-5
"tempelbouwers",http://cedar.example.org/ns#belief-175
"theosophen",http://cedar.example.org/ns#belief-176
"theosophische vereeniging",http://cedar.example.org/ns#belief-176
"theosophische vereniging",http://cedar.example.org/ns#belief-176
"tot een ander of tot geen kerkgenootschap behoorende, of onbekend",http://cedar.example.org/ns#belief-143
"tot een ander of tot geen kerkgenootschap of gezindte behoorende, of onbekend",http://cedar.example.org/ns#belief-143
"tot een andere kerk gezindte beh",http://cedar.example.org/ns#belief-8
"tot eene andere kerk gezindte beh",http://cedar.example.org/ns#belief-8
"tot geen kerk gez beh",http://cedar.example.org/ns#belief-81
"tot geen kerkelijke gezindte beh",http://cedar.example.org/ns#belief-81
"tot geen kerkgezbeh",http://cedar.example.org/ns#belief-81
"unitarissen",http://cedar.example.org/ns#belief-177
"valdese de piemonte",http://cedar.example.org/ns#belief-178
"verbreiding der waarheid",http://cedar.example.org/ns#belief-179
"vereenigd doopsgezinden",http://cedar.example.org/ns#belief-51
"vereeniging "de nieuwe gedachte"",http://cedar.example.org/ns#belief-180
"vereeniging de dageraad",http://cedar.example.org/ns#belief-181
"vereeniging jeruel",http://cedar.example.org/ns#belief-182
"vereeniging om christus geheel te volgen",http://cedar.example.org/ns#belief-183
"vereeniging van geloovigen",http://cedar.example.org/ns#belief-184
"vereeniging van vrij religieusen "de tempelhouders"",http://cedar.example.org/ns#belief-185
"vereeniging vrije gedachten",http://cedar.example.org/ns#belief-181
"vereniging "de nieuwe gedachte"",http://cedar.example.org/ns#belief-180
"vereniging de dageraad",http://cedar.example.org/ns#belief-181
"vereniging jeruel",http://cedar.example.org/ns#belief-182
"vereniging om christus geheel te volgen",http://cedar.example.org/ns#belief-183
"vereniging van gelovigen",http://cedar.example.org/ns#belief-184
"vereniging van vrij religieusen "de tempelhouders"",http://cedar.example.org/ns#belief-185
"vergadering "de volheid van christus"",http://cedar.example.org/ns#belief-186
"vergadering der christenen",http://cedar.example.org/ns#belief-46
"vergadering der gelovigen (darbisten)",http://cedar.example.org/ns#belief-46
"vergadering van geloovigen op grondslag van matth 18:20a",http://cedar.example.org/ns#belief-46
"vergadering van geloovigen op grondslag van matth 18:20a (darbisten)",http://cedar.example.org/ns#belief-46
"vergadering van gelovigen",http://cedar.example.org/ns#belief-46
"volgelingen van ds pauwe",http://cedar.example.org/ns#belief-187
"vreemde (buitenlandse) godsdiensten",http://cedar.example.org/ns#belief-155
"vreemde godsdiensten (buitenlands)",http://cedar.example.org/ns#belief-155
"vrij christelijk geloof",http://cedar.example.org/ns#belief-188
"vrij-evangelisch",http://cedar.example.org/ns#belief-76
"vrij-katholiek",http://cedar.example.org/ns#belief-195
"vrije baptisten gemeente bethel",http://cedar.example.org/ns#belief-19
"vrije broeders",http://cedar.example.org/ns#belief-189
"vrije christel gemeente (bond v)",http://cedar.example.org/ns#belief-76
"vrije christelijke gem (bond van)",http://cedar.example.org/ns#belief-76
"vrije christelijke gemeente",http://cedar.example.org/ns#belief-76
"vrije evang zending gem",http://cedar.example.org/ns#belief-126
"vrije evangel gemeente",http://cedar.example.org/ns#belief-76
"vrije evangelische gemeente",http://cedar.example.org/ns#belief-125
"vrije evangelische gemeenten",http://cedar.example.org/ns#belief-76
"vrije evangelische zending gemeente",http://cedar.example.org/ns#belief-126
"vrije evangelischen",http://cedar.example.org/ns#belief-76
"vrije gemeente",http://cedar.example.org/ns#belief-127
"vrije geref gemeente",http://cedar.example.org/ns#belief-128
"vrije gereformeerde gemeente",http://cedar.example.org/ns#belief-128
"vrije gereformeerden",http://cedar.example.org/ns#belief-95
"vrije gereformeerden onder het kruis",http://cedar.example.org/ns#belief-89
"vrije hervormde gemeente",http://cedar.example.org/ns#belief-193
"vrije hervormden",http://cedar.example.org/ns#belief-193
"vrije jeugdkerk",http://cedar.example.org/ns#belief-194
"vrije katholieke kerk",http://cedar.example.org/ns#belief-195
"vrije protestanten",http://cedar.example.org/ns#belief-196
"vrije protestanten (verzamelterm)",http://cedar.example.org/ns#belief-196
"vrije religieuse kring",http://cedar.example.org/ns#belief-197
"vrije zending gem",http://cedar.example.org/ns#belief-129
"vrije zending gemeente",http://cedar.example.org/ns#belief-129
"vrije zendingsgemeente",http://cedar.example.org/ns#belief-129
"vrijmetselaar",http://cedar.example.org/ns#belief-199
"vrijzinnig apostolisch",http://cedar.example.org/ns#belief-200
"vrijzinnig christelijke jongeren bond",http://cedar.example.org/ns#belief-201
"vrijzinnig christelijke studenten bond",http://cedar.example.org/ns#belief-202
"vrijzinnig godsdienstige vereeniging",http://cedar.example.org/ns#belief-203
"vrijzinnig godsdienstige vereniging",http://cedar.example.org/ns#belief-203
"vrijzinnig hervormd",http://cedar.example.org/ns#belief-204
"vrijzinnig hervormde gemeente",http://cedar.example.org/ns#belief-204
"vrijzinnig protestant",http://cedar.example.org/ns#belief-205
"vrijzinnig religieuse gemeenschap",http://cedar.example.org/ns#belief-206
"vrijzinnige jeugdkerk",http://cedar.example.org/ns#belief-207
"waals hervormd",http://cedar.example.org/ns#belief-79
"waals hervormden",http://cedar.example.org/ns#belief-79
"waals-hervormd",http://cedar.example.org/ns#belief-79
"waalsch hervormd",http://cedar.example.org/ns#belief-79
"waalsch hervormden",http://cedar.example.org/ns#belief-79
"waalsche hervormden",http://cedar.example.org/ns#belief-79
"waldenzen",http://cedar.example.org/ns#belief-208
"wasa gemeente",http://cedar.example.org/ns#belief-209
"wederdoopers",http://cedar.example.org/ns#belief-210
"wesleyaanen",http://cedar.example.org/ns#belief-211
"wesleyanen",http://cedar.example.org/ns#belief-211
"woodbrookers",http://cedar.example.org/ns#belief-212
"wurtembergse kerk",http://cedar.example.org/ns#belief-130
"zendingsgemeente",http://cedar.example.org/ns#belief-129
"zevende dag adventisten",http://cedar.example.org/ns#belief-1
"zevende dag baptisten",http://cedar.example.org/ns#belief-213
"zevende-dags adventisten",http://cedar.example.org/ns#belief-1
"zevende-dags-adventisten",http://cedar.example.org/ns#belief-1
"zionisten",http://cedar.example.org/ns#belief-214
"zonder kerkel gezindte",http://cedar.example.org/ns#belief-81
"zweeds hervormd",http://cedar.example.org/ns#belief-215
"zweedsch hervormd",http://cedar.example.org/ns#belief-215
"zweedsche staatskerk",http://cedar.example.org/ns#belief-216
"zweedse staatskerk",http://cedar.example.org/ns#belief-216
"zwinglianen",http://cedar.example.org/ns#belief-217
"zwitschersch protestanten",http://cedar.example.org/ns#belief-62
"zwitsersch gereformeerd",http://cedar.example.org/ns#belief-62
"Église de bruxelles",http://cedar.example.org/ns#belief-57
"Église evangélique de bruxelles",http://cedar.example.org/ns#belief-57
"Église indépendante",http://cedar.example.org/ns#belief-59
"Église libre",http://cedar.example.org/ns#belief-60
"Église libre suisse",http://cedar.example.org/ns#belief-61
"Église national suisse",http://cedar.example.org/ns#belief-62
"Église nationale",http://cedar.example.org/ns#belief-62
"Église nationale de genève",http://cedar.example.org/ns#belief-62
"Église nationale de suisse",http://cedar.example.org/ns#belief-62
"Église nationale suisse",http://cedar.example.org/ns#belief-62
"Église protest nationale",http://cedar.example.org/ns#belief-62
"Église réformée de france",http://cedar.example.org/ns#belief-63
"Église réformée de paris",http://cedar.example.org/ns#belief-63
"Église vendoisee",http://cedar.example.org/ns#belief-64
"Église Évangélique missionnair belge",http://cedar.example.org/ns#belief-58
